Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.75
Loan Term (months),276
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,366464.60
Extraction Timestamp,20250727_185821
Monthly Income,"12,000.00"
Total Investment Amount,"1,706,026.93"
Total Investment Final Value,"4,207,839.12"
Total Investment Profit After Tax,"1,327,969.18"
Effective Annual Return After Tax,3.50%
Weighted Monthly Payment (30 years),"6,612.59"
Weighted Cost (should be ~0),-0.43
Weighted Investment Profit,"605,972.65"
Weighted Calculation Converged,Yes
