Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.5
Loan Term (months),156
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,156
Total Mortgage Interest,274926.92
Extraction Timestamp,20250727_185602
Monthly Income,"12,000.00"
Total Investment Amount,"283,914.75"
Total Investment Final Value,"492,255.54"
Total Investment Profit After Tax,"102,441.23"
Effective Annual Return After Tax,3.75%
Weighted Monthly Payment (30 years),"8,872.68"
Weighted Cost (should be ~0),0.09
Weighted Investment Profit,"588,085.33"
Weighted Calculation Converged,Yes
