Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.0
Loan Term (months),216
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,216
Total Mortgage Interest,207497.43
Extraction Timestamp,20250727_164007
Monthly Income,"12,000.00"
Total Investment Amount,"1,156,673.09"
Total Investment Final Value,"2,346,628.06"
Total Investment Profit After Tax,"607,625.26"
Effective Annual Return After Tax,3.49%
Weighted Monthly Payment (30 years),"6,581.85"
Weighted Cost (should be ~0),0.49
Weighted Investment Profit,"435,327.40"
Weighted Calculation Converged,Yes
