Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.75
Loan Term (months),156
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,156
Total Mortgage Interest,198572.84
Extraction Timestamp,20250727_193009
Monthly Income,"12,000.00"
Total Investment Amount,"514,859.60"
Total Investment Final Value,"838,118.55"
Total Investment Profit After Tax,"157,897.33"
Effective Annual Return After Tax,3.30%
Weighted Monthly Payment (30 years),"7,501.82"
Weighted Cost (should be ~0),0.04
Weighted Investment Profit,"357,140.44"
Weighted Calculation Converged,Yes
