Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.75
Loan Term (months),288
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,706661.40
Extraction Timestamp,20250727_190708
Monthly Income,"12,000.00"
Total Investment Amount,"1,378,184.79"
Total Investment Final Value,"3,487,794.79"
Total Investment Profit After Tax,"1,127,408.42"
Effective Annual Return After Tax,3.45%
Weighted Monthly Payment (30 years),"8,832.06"
Weighted Cost (should be ~0),0.78
Weighted Investment Profit,"1,077,815.99"
Weighted Calculation Converged,Yes
