Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.0
Loan Term (months),324
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,324
Total Mortgage Interest,787361.45
Extraction Timestamp,20250727_161329
Monthly Income,"12,000.00"
Total Investment Amount,"1,355,006.34"
Total Investment Final Value,"4,375,514.80"
Total Investment Profit After Tax,"1,666,023.95"
Effective Annual Return After Tax,3.91%
Weighted Monthly Payment (30 years),"9,593.27"
Weighted Cost (should be ~0),-0.45
Weighted Investment Profit,"1,532,993.22"
Weighted Calculation Converged,Yes
