Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.5
Loan Term (months),336
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,725165.35
Extraction Timestamp,20250727_184757
Monthly Income,"12,000.00"
Total Investment Amount,"1,521,997.59"
Total Investment Final Value,"5,202,609.42"
Total Investment Profit After Tax,"2,045,894.00"
Effective Annual Return After Tax,3.96%
Weighted Monthly Payment (30 years),"9,109.97"
Weighted Cost (should be ~0),-0.71
Weighted Investment Profit,"1,510,001.70"
Weighted Calculation Converged,Yes
