Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.25
Loan Term (months),312
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,887214.49
Extraction Timestamp,20250727_172130
Monthly Income,"12,000.00"
Total Investment Amount,"1,384,705.97"
Total Investment Final Value,"3,847,440.57"
Total Investment Profit After Tax,"1,337,660.18"
Effective Annual Return After Tax,3.52%
Weighted Monthly Payment (30 years),"9,657.57"
Weighted Cost (should be ~0),0.30
Weighted Investment Profit,"1,359,294.33"
Weighted Calculation Converged,Yes
