Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.75
Loan Term (months),264
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,601692.64
Extraction Timestamp,20250727_180907
Monthly Income,"12,000.00"
Total Investment Amount,"1,338,639.01"
Total Investment Final Value,"3,029,569.02"
Total Investment Profit After Tax,"886,994.21"
Effective Annual Return After Tax,3.30%
Weighted Monthly Payment (30 years),"8,197.71"
Weighted Cost (should be ~0),-0.43
Weighted Investment Profit,"829,360.56"
Weighted Calculation Converged,Yes
