Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.0
Loan Term (months),168
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,שפיצר
Total Monthly Payments,168
Total Mortgage Interest,430100.68
Extraction Timestamp,20250729_042204
Monthly Income,"12,000.00"
Total Investment Amount,"431,294.98"
Total Investment Final Value,"787,559.72"
Total Investment Profit After Tax,"176,774.99"
Effective Annual Return After Tax,3.82%
Weighted Monthly Payment (30 years),"8,431.59"
Weighted Cost (should be ~0),-0.27
Weighted Investment Profit,"584,704.75"
Weighted Calculation Converged,Yes
