Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.25
Loan Term (months),324
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,324
Total Mortgage Interest,588273.92
Extraction Timestamp,20250727_184502
Monthly Income,"12,000.00"
Total Investment Amount,"1,758,058.17"
Total Investment Final Value,"5,407,741.44"
Total Investment Profit After Tax,"2,004,984.90"
Effective Annual Return After Tax,3.74%
Weighted Monthly Payment (30 years),"7,979.95"
Weighted Cost (should be ~0),-0.44
Weighted Investment Profit,"1,129,941.38"
Weighted Calculation Converged,Yes
