Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.0
Loan Term (months),120
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,שפיצר
Total Monthly Payments,120
Total Mortgage Interest,170325.47
Extraction Timestamp,20250729_013115
Monthly Income,"12,000.00"
Total Investment Amount,"156,313.16"
Total Investment Final Value,"248,184.32"
Total Investment Profit After Tax,"44,064.29"
Effective Annual Return After Tax,4.09%
Weighted Monthly Payment (30 years),"7,842.15"
Weighted Cost (should be ~0),-0.60
Weighted Investment Profit,"283,686.24"
Weighted Calculation Converged,Yes
