Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.5
Loan Term (months),324
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,324
Total Mortgage Interest,858079.25
Extraction Timestamp,20250727_194517
Monthly Income,"12,000.00"
Total Investment Amount,"1,364,466.69"
Total Investment Final Value,"4,254,322.50"
Total Investment Profit After Tax,"1,590,348.61"
Effective Annual Return After Tax,3.79%
Weighted Monthly Payment (30 years),"9,757.12"
Weighted Cost (should be ~0),0.14
Weighted Investment Profit,"1,523,533.45"
Weighted Calculation Converged,Yes
