Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.5
Loan Term (months),276
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,525117.50
Extraction Timestamp,20250727_180543
Monthly Income,"12,000.00"
Total Investment Amount,"1,308,051.95"
Total Investment Final Value,"3,353,246.08"
Total Investment Profit After Tax,"1,089,679.52"
Effective Annual Return After Tax,3.66%
Weighted Monthly Payment (30 years),"8,362.74"
Weighted Cost (should be ~0),-0.21
Weighted Investment Profit,"1,003,947.84"
Weighted Calculation Converged,Yes
