Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.75
Loan Term (months),228
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,228
Total Mortgage Interest,546282.14
Extraction Timestamp,20250727_192242
Monthly Income,"12,000.00"
Total Investment Amount,"868,448.54"
Total Investment Final Value,"1,778,224.96"
Total Investment Profit After Tax,"467,216.05"
Effective Annual Return After Tax,3.34%
Weighted Monthly Payment (30 years),"8,916.15"
Weighted Cost (should be ~0),-0.96
Weighted Investment Profit,"867,550.50"
Weighted Calculation Converged,Yes
