Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.25
Loan Term (months),192
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,192
Total Mortgage Interest,196479.41
Extraction Timestamp,20250727_225004
Monthly Income,"12,000.00"
Total Investment Amount,"976,697.84"
Total Investment Final Value,"1,788,009.05"
Total Investment Profit After Tax,"406,519.62"
Effective Annual Return After Tax,3.34%
Weighted Monthly Payment (30 years),"6,547.50"
Weighted Cost (should be ~0),0.84
Weighted Investment Profit,"327,303.00"
Weighted Calculation Converged,Yes
