Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.0
Loan Term (months),132
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,132
Total Mortgage Interest,308309.24
Extraction Timestamp,20250727_181759
Monthly Income,"12,000.00"
Total Investment Amount,"103,439.50"
Total Investment Final Value,"138,497.97"
Total Investment Profit After Tax,"16,536.22"
Effective Annual Return After Tax,2.31%
Weighted Monthly Payment (30 years),"9,058.63"
Weighted Cost (should be ~0),0.37
Weighted Investment Profit,"480,560.88"
Weighted Calculation Converged,Yes
