Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.5
Loan Term (months),168
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,168
Total Mortgage Interest,285342.06
Extraction Timestamp,20250727_172924
Monthly Income,"12,000.00"
Total Investment Amount,"486,688.95"
Total Investment Final Value,"832,994.17"
Total Investment Profit After Tax,"170,868.59"
Effective Annual Return After Tax,3.39%
Weighted Monthly Payment (30 years),"8,258.45"
Weighted Cost (should be ~0),-0.82
Weighted Investment Profit,"529,310.23"
Weighted Calculation Converged,Yes
