Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.0
Loan Term (months),156
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,156
Total Mortgage Interest,146426.05
Extraction Timestamp,20250727_172150
Monthly Income,"12,000.00"
Total Investment Amount,"542,921.91"
Total Investment Final Value,"902,123.36"
Total Investment Profit After Tax,"175,829.21"
Effective Annual Return After Tax,3.45%
Weighted Monthly Payment (30 years),"7,250.95"
Weighted Cost (should be ~0),-0.73
Weighted Investment Profit,"329,077.35"
Weighted Calculation Converged,Yes
