Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.0
Loan Term (months),180
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,180
Total Mortgage Interest,401020.99
Extraction Timestamp,20250728_094349
Monthly Income,"12,000.00"
Total Investment Amount,"662,830.12"
Total Investment Final Value,"1,090,921.76"
Total Investment Profit After Tax,"210,956.00"
Effective Annual Return After Tax,2.92%
Weighted Monthly Payment (30 years),"8,076.35"
Weighted Cost (should be ~0),0.95
Weighted Investment Profit,"497,170.82"
Weighted Calculation Converged,Yes
