Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.75
Loan Term (months),228
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,228
Total Mortgage Interest,469521.26
Extraction Timestamp,20250727_180348
Monthly Income,"12,000.00"
Total Investment Amount,"767,319.92"
Total Investment Final Value,"1,706,780.65"
Total Investment Profit After Tax,"486,108.32"
Effective Annual Return After Tax,3.75%
Weighted Monthly Payment (30 years),"9,143.54"
Weighted Cost (should be ~0),-0.93
Weighted Investment Profit,"968,679.14"
Weighted Calculation Converged,Yes
