Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.5
Loan Term (months),240
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,240
Total Mortgage Interest,329386.84
Extraction Timestamp,20250727_170911
Monthly Income,"12,000.00"
Total Investment Amount,"1,051,525.61"
Total Investment Final Value,"2,454,971.67"
Total Investment Profit After Tax,"732,106.57"
Effective Annual Return After Tax,3.79%
Weighted Monthly Payment (30 years),"8,016.74"
Weighted Cost (should be ~0),-0.32
Weighted Investment Profit,"828,474.07"
Weighted Calculation Converged,Yes
