Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.0
Loan Term (months),132
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,132
Total Mortgage Interest,128279.43
Extraction Timestamp,20250727_190614
Monthly Income,"12,000.00"
Total Investment Amount,"212,759.03"
Total Investment Final Value,"349,599.86"
Total Investment Profit After Tax,"66,213.25"
Effective Annual Return After Tax,4.00%
Weighted Monthly Payment (30 years),"8,094.51"
Weighted Cost (should be ~0),-0.56
Weighted Investment Profit,"371,240.41"
Weighted Calculation Converged,Yes
