Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.0
Loan Term (months),264
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,669709.47
Extraction Timestamp,20250727_180706
Monthly Income,"12,000.00"
Total Investment Amount,"1,164,131.96"
Total Investment Final Value,"2,675,042.69"
Total Investment Profit After Tax,"794,115.55"
Effective Annual Return After Tax,3.36%
Weighted Monthly Payment (30 years),"8,975.65"
Weighted Cost (should be ~0),0.52
Weighted Investment Profit,"1,003,868.56"
Weighted Calculation Converged,Yes
