Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),6.0
Loan Term (months),96
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,96
Total Mortgage Interest,249234.11
Extraction Timestamp,20250728_002650
Monthly Income,"12,000.00"
Total Investment Amount,"5,007.08"
Total Investment Final Value,"5,168.10"
Total Investment Profit After Tax,70.27
Effective Annual Return After Tax,0.34%
Weighted Monthly Payment (30 years),"8,873.34"
Weighted Cost (should be ~0),-0.75
Weighted Investment Profit,"290,737.80"
Weighted Calculation Converged,Yes
