Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.5
Loan Term (months),180
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,180
Total Mortgage Interest,419586.41
Extraction Timestamp,20250728_084416
Monthly Income,"12,000.00"
Total Investment Amount,"368,686.98"
Total Investment Final Value,"678,031.26"
Total Investment Profit After Tax,"154,535.13"
Effective Annual Return After Tax,3.60%
Weighted Monthly Payment (30 years),"9,471.97"
Weighted Cost (should be ~0),-0.65
Weighted Investment Profit,"791,312.37"
Weighted Calculation Converged,Yes
