Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.0
Loan Term (months),360
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,360
Total Mortgage Interest,759889.78
Extraction Timestamp,20250727_224008
Monthly Income,"12,000.00"
Total Investment Amount,"2,142,935.66"
Total Investment Final Value,"7,194,880.01"
Total Investment Profit After Tax,"2,825,605.54"
Effective Annual Return After Tax,3.63%
Weighted Monthly Payment (30 years),"7,937.11"
Weighted Cost (should be ~0),-0.71
Weighted Investment Profit,"1,177,063.63"
Weighted Calculation Converged,Yes
