Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.25
Loan Term (months),132
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,132
Total Mortgage Interest,200401.01
Extraction Timestamp,20250727_181423
Monthly Income,"12,000.00"
Total Investment Amount,"211,347.73"
Total Investment Final Value,"319,440.17"
Total Investment Profit After Tax,"51,908.42"
Effective Annual Return After Tax,3.30%
Weighted Monthly Payment (30 years),"8,229.30"
Weighted Cost (should be ~0),-0.55
Weighted Investment Profit,"372,651.72"
Weighted Calculation Converged,Yes
