Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.0
Loan Term (months),204
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,204
Total Mortgage Interest,372951.48
Extraction Timestamp,20250727_185847
Monthly Income,"12,000.00"
Total Investment Amount,"935,366.32"
Total Investment Final Value,"1,728,276.34"
Total Investment Profit After Tax,"399,323.15"
Effective Annual Return After Tax,3.19%
Weighted Monthly Payment (30 years),"7,546.71"
Weighted Cost (should be ~0),-0.06
Weighted Investment Profit,"512,633.62"
Weighted Calculation Converged,Yes
