Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.25
Loan Term (months),156
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,156
Total Mortgage Interest,359010.09
Extraction Timestamp,20250728_103245
Monthly Income,"12,000.00"
Total Investment Amount,"444,663.98"
Total Investment Final Value,"660,441.66"
Total Investment Profit After Tax,"104,048.63"
Effective Annual Return After Tax,2.66%
Weighted Monthly Payment (30 years),"8,205.04"
Weighted Cost (should be ~0),-0.20
Weighted Investment Profit,"427,335.82"
Weighted Calculation Converged,Yes
