Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.0
Loan Term (months),264
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,247459.89
Extraction Timestamp,20250727_154703
Monthly Income,"12,000.00"
Total Investment Amount,"1,735,176.89"
Total Investment Final Value,"4,117,093.21"
Total Investment Profit After Tax,"1,254,797.75"
Effective Annual Return After Tax,3.50%
Weighted Monthly Payment (30 years),"5,881.58"
Weighted Cost (should be ~0),0.53
Weighted Investment Profit,"432,823.64"
Weighted Calculation Converged,Yes
