Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.5
Loan Term (months),312
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,784127.82
Extraction Timestamp,20250727_192627
Monthly Income,"12,000.00"
Total Investment Amount,"1,817,422.20"
Total Investment Final Value,"4,710,699.08"
Total Investment Profit After Tax,"1,559,358.42"
Effective Annual Return After Tax,3.27%
Weighted Monthly Payment (30 years),"8,175.78"
Weighted Cost (should be ~0),0.80
Weighted Investment Profit,"926,578.60"
Weighted Calculation Converged,Yes
