Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.75
Loan Term (months),228
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,228
Total Mortgage Interest,499927.34
Extraction Timestamp,20250727_173700
Monthly Income,"12,000.00"
Total Investment Amount,"1,078,397.96"
Total Investment Final Value,"2,130,566.76"
Total Investment Profit After Tax,"537,938.78"
Effective Annual Return After Tax,3.17%
Weighted Monthly Payment (30 years),"7,979.61"
Weighted Cost (should be ~0),0.02
Weighted Investment Profit,"657,602.06"
Weighted Calculation Converged,Yes
