Parameter,Value
Loan Type,זכאות
Interest Rate (%),6.0
Loan Term (months),312
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,871185.59
Extraction Timestamp,20250727_174059
Monthly Income,"12,000.00"
Total Investment Amount,"1,698,751.35"
Total Investment Final Value,"4,352,713.60"
Total Investment Profit After Tax,"1,428,922.12"
Effective Annual Return After Tax,3.22%
Weighted Monthly Payment (30 years),"8,761.74"
Weighted Cost (should be ~0),0.15
Weighted Investment Profit,"1,045,248.79"
Weighted Calculation Converged,Yes
