Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.5
Loan Term (months),120
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,120
Total Mortgage Interest,187720.15
Extraction Timestamp,20250727_151754
Monthly Income,"12,000.00"
Total Investment Amount,"155,882.66"
Total Investment Final Value,"213,500.36"
Total Investment Profit After Tax,"27,192.67"
Effective Annual Return After Tax,2.75%
Weighted Monthly Payment (30 years),"8,009.22"
Weighted Cost (should be ~0),-0.19
Weighted Investment Profit,"284,117.15"
Weighted Calculation Converged,Yes
