Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.5
Loan Term (months),132
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,132
Total Mortgage Interest,290935.51
Extraction Timestamp,20250728_084230
Monthly Income,"12,000.00"
Total Investment Amount,"35,314.31"
Total Investment Final Value,"59,451.00"
Total Investment Profit After Tax,"11,743.46"
Effective Annual Return After Tax,4.20%
Weighted Monthly Payment (30 years),"9,425.30"
Weighted Cost (should be ~0),-0.18
Weighted Investment Profit,"548,685.51"
Weighted Calculation Converged,Yes
