Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.0
Loan Term (months),336
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,400875.43
Extraction Timestamp,20250727_185859
Monthly Income,"12,000.00"
Total Investment Amount,"1,931,632.76"
Total Investment Final Value,"6,535,083.67"
Total Investment Profit After Tax,"2,555,445.16"
Effective Annual Return After Tax,3.93%
Weighted Monthly Payment (30 years),"7,204.32"
Weighted Cost (should be ~0),0.97
Weighted Investment Profit,"1,100,368.20"
Weighted Calculation Converged,Yes
