Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.0
Loan Term (months),156
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,156
Total Mortgage Interest,137999.34
Extraction Timestamp,20250727_151424
Monthly Income,"12,000.00"
Total Investment Amount,"651,283.78"
Total Investment Final Value,"1,052,829.59"
Total Investment Profit After Tax,"195,953.30"
Effective Annual Return After Tax,3.25%
Weighted Monthly Payment (30 years),"6,652.12"
Weighted Cost (should be ~0),-0.43
Weighted Investment Profit,"220,715.79"
Weighted Calculation Converged,Yes
