Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.5
Loan Term (months),228
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,228
Total Mortgage Interest,394248.84
Extraction Timestamp,20250727_162746
Monthly Income,"12,000.00"
Total Investment Amount,"1,060,730.30"
Total Investment Final Value,"2,209,974.79"
Total Investment Profit After Tax,"590,981.38"
Effective Annual Return After Tax,3.43%
Weighted Monthly Payment (30 years),"7,782.85"
Weighted Cost (should be ~0),-0.53
Weighted Investment Profit,"675,269.16"
Weighted Calculation Converged,Yes
