Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.5
Loan Term (months),276
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,711664.84
Extraction Timestamp,20250729_021247
Monthly Income,"12,000.00"
Total Investment Amount,"1,001,270.79"
Total Investment Final Value,"2,624,778.53"
Total Investment Profit After Tax,"867,111.60"
Effective Annual Return After Tax,3.75%
Weighted Monthly Payment (30 years),"9,838.73"
Weighted Cost (should be ~0),0.37
Weighted Investment Profit,"1,310,729.58"
Weighted Calculation Converged,Yes
