Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.5
Loan Term (months),132
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,132
Total Mortgage Interest,281863.12
Extraction Timestamp,20250727_191435
Monthly Income,"12,000.00"
Total Investment Amount,"102,233.96"
Total Investment Final Value,"147,782.65"
Total Investment Profit After Tax,"21,777.53"
Effective Annual Return After Tax,2.93%
Weighted Monthly Payment (30 years),"9,017.48"
Weighted Cost (should be ~0),0.62
Weighted Investment Profit,"481,766.65"
Weighted Calculation Converged,Yes
