Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.75
Loan Term (months),240
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,240
Total Mortgage Interest,713523.57
Extraction Timestamp,20250727_232416
Monthly Income,"12,000.00"
Total Investment Amount,"795,131.63"
Total Investment Final Value,"1,666,564.68"
Total Investment Profit After Tax,"450,615.35"
Effective Annual Return After Tax,3.28%
Weighted Monthly Payment (30 years),"9,896.23"
Weighted Cost (should be ~0),-0.27
Weighted Investment Profit,"1,084,868.10"
Weighted Calculation Converged,Yes
