Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.75
Loan Term (months),168
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,168
Total Mortgage Interest,424699.97
Extraction Timestamp,20250727_181839
Monthly Income,"12,000.00"
Total Investment Amount,"517,500.67"
Total Investment Final Value,"791,366.13"
Total Investment Profit After Tax,"133,041.99"
Effective Annual Return After Tax,2.66%
Weighted Monthly Payment (30 years),"8,425.02"
Weighted Cost (should be ~0),-0.70
Weighted Investment Profit,"498,498.63"
Weighted Calculation Converged,Yes
