Parameter,Value
Loan Type,זכאות
Interest Rate (%),6.0
Loan Term (months),180
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,180
Total Mortgage Interest,481225.19
Extraction Timestamp,20250727_173239
Monthly Income,"12,000.00"
Total Investment Amount,"582,625.93"
Total Investment Final Value,"926,288.83"
Total Investment Profit After Tax,"168,469.83"
Effective Annual Return After Tax,2.71%
Weighted Monthly Payment (30 years),"8,649.80"
Weighted Cost (should be ~0),-0.32
Weighted Investment Profit,"577,373.75"
Weighted Calculation Converged,Yes
