Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.0
Loan Term (months),156
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,156
Total Mortgage Interest,392752.74
Extraction Timestamp,20250727_195543
Monthly Income,"12,000.00"
Total Investment Amount,"166,088.93"
Total Investment Final Value,"276,857.62"
Total Investment Profit After Tax,"54,339.42"
Effective Annual Return After Tax,3.47%
Weighted Monthly Payment (30 years),"9,721.47"
Weighted Cost (should be ~0),-0.09
Weighted Investment Profit,"705,910.98"
Weighted Calculation Converged,Yes
