Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.25
Loan Term (months),288
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,529241.65
Extraction Timestamp,20250727_192114
Monthly Income,"12,000.00"
Total Investment Amount,"1,358,463.34"
Total Investment Final Value,"3,727,673.59"
Total Investment Profit After Tax,"1,274,501.37"
Effective Annual Return After Tax,3.77%
Weighted Monthly Payment (30 years),"8,433.80"
Weighted Cost (should be ~0),0.41
Weighted Investment Profit,"1,097,537.07"
Weighted Calculation Converged,Yes
