Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.25
Loan Term (months),276
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,500550.41
Extraction Timestamp,20250727_192029
Monthly Income,"12,000.00"
Total Investment Amount,"1,273,962.96"
Total Investment Final Value,"3,333,335.76"
Total Investment Profit After Tax,"1,098,991.96"
Effective Annual Return After Tax,3.74%
Weighted Monthly Payment (30 years),"8,415.65"
Weighted Cost (should be ~0),0.52
Weighted Investment Profit,"1,038,037.56"
Weighted Calculation Converged,Yes
