Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.0
Loan Term (months),312
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,689408.58
Extraction Timestamp,20250727_150947
Monthly Income,"12,000.00"
Total Investment Amount,"1,538,824.39"
Total Investment Final Value,"4,453,003.83"
Total Investment Profit After Tax,"1,587,503.71"
Effective Annual Return After Tax,3.67%
Weighted Monthly Payment (30 years),"8,687.91"
Weighted Cost (should be ~0),0.17
Weighted Investment Profit,"1,205,175.78"
Weighted Calculation Converged,Yes
