Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.5
Loan Term (months),168
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,168
Total Mortgage Interest,335606.51
Extraction Timestamp,20250727_160359
Monthly Income,"12,000.00"
Total Investment Amount,"590,987.82"
Total Investment Final Value,"944,604.04"
Total Investment Profit After Tax,"172,977.23"
Effective Annual Return After Tax,2.94%
Weighted Monthly Payment (30 years),"7,849.97"
Weighted Cost (should be ~0),0.25
Weighted Investment Profit,"425,012.43"
Weighted Calculation Converged,Yes
