Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.25
Loan Term (months),300
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,300
Total Mortgage Interest,476719.33
Extraction Timestamp,20250727_163023
Monthly Income,"12,000.00"
Total Investment Amount,"1,859,646.95"
Total Investment Final Value,"4,967,803.26"
Total Investment Profit After Tax,"1,674,479.03"
Effective Annual Return After Tax,3.51%
Weighted Monthly Payment (30 years),"6,957.27"
Weighted Cost (should be ~0),-0.16
Weighted Investment Profit,"740,352.89"
Weighted Calculation Converged,Yes
