Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.5
Loan Term (months),324
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,324
Total Mortgage Interest,701223.64
Extraction Timestamp,20250727_163115
Monthly Income,"12,000.00"
Total Investment Amount,"1,953,326.96"
Total Investment Final Value,"5,504,514.00"
Total Investment Profit After Tax,"1,936,255.18"
Effective Annual Return After Tax,3.43%
Weighted Monthly Payment (30 years),"7,756.84"
Weighted Cost (should be ~0),-0.67
Weighted Investment Profit,"934,672.37"
Weighted Calculation Converged,Yes
