Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.0
Loan Term (months),204
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,204
Total Mortgage Interest,403553.92
Extraction Timestamp,20250727_230232
Monthly Income,"12,000.00"
Total Investment Amount,"762,615.94"
Total Investment Final Value,"1,456,697.14"
Total Investment Profit After Tax,"350,951.00"
Effective Annual Return After Tax,3.37%
Weighted Monthly Payment (30 years),"8,332.65"
Weighted Cost (should be ~0),-0.33
Weighted Investment Profit,"685,383.73"
Weighted Calculation Converged,Yes
