Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.25
Loan Term (months),288
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,483505.17
Extraction Timestamp,20250727_180459
Monthly Income,"12,000.00"
Total Investment Amount,"1,601,341.02"
Total Investment Final Value,"4,184,885.28"
Total Investment Profit After Tax,"1,384,087.45"
Effective Annual Return After Tax,3.58%
Weighted Monthly Payment (30 years),"7,539.87"
Weighted Cost (should be ~0),0.09
Weighted Investment Profit,"854,659.07"
Weighted Calculation Converged,Yes
