Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.0
Loan Term (months),348
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,348
Total Mortgage Interest,491885.05
Extraction Timestamp,20250727_171945
Monthly Income,"12,000.00"
Total Investment Amount,"2,487,557.49"
Total Investment Final Value,"7,874,638.30"
Total Investment Profit After Tax,"2,986,850.55"
Effective Annual Return After Tax,3.57%
Weighted Monthly Payment (30 years),"6,150.22"
Weighted Cost (should be ~0),0.92
Weighted Investment Profit,"688,443.43"
Weighted Calculation Converged,Yes
