Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.5
Loan Term (months),108
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,108
Total Mortgage Interest,125482.40
Extraction Timestamp,20250727_155954
Monthly Income,"12,000.00"
Total Investment Amount,"19,176.53"
Total Investment Final Value,"32,108.28"
Total Investment Profit After Tax,"6,205.79"
Effective Annual Return After Tax,5.11%
Weighted Monthly Payment (30 years),"8,272.77"
Weighted Cost (should be ~0),0.29
Weighted Investment Profit,"285,672.98"
Weighted Calculation Converged,Yes
