Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.5
Loan Term (months),228
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,228
Total Mortgage Interest,302015.39
Extraction Timestamp,20250727_162609
Monthly Income,"12,000.00"
Total Investment Amount,"1,012,392.70"
Total Investment Final Value,"2,225,571.91"
Total Investment Profit After Tax,"626,837.78"
Effective Annual Return After Tax,3.69%
Weighted Monthly Payment (30 years),"7,785.33"
Weighted Cost (should be ~0),0.20
Weighted Investment Profit,"723,607.50"
Weighted Calculation Converged,Yes
