Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.75
Loan Term (months),228
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,228
Total Mortgage Interest,593207.82
Extraction Timestamp,20250727_184118
Monthly Income,"12,000.00"
Total Investment Amount,"1,019,115.96"
Total Investment Final Value,"1,947,174.63"
Total Investment Profit After Tax,"472,519.28"
Effective Annual Return After Tax,3.01%
Weighted Monthly Payment (30 years),"8,468.13"
Weighted Cost (should be ~0),0.60
Weighted Investment Profit,"716,884.64"
Weighted Calculation Converged,Yes
