Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.25
Loan Term (months),168
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,168
Total Mortgage Interest,407172.77
Extraction Timestamp,20250728_084959
Monthly Income,"12,000.00"
Total Investment Amount,"453,971.89"
Total Investment Final Value,"717,013.72"
Total Investment Profit After Tax,"128,506.74"
Effective Annual Return After Tax,2.86%
Weighted Monthly Payment (30 years),"8,684.90"
Weighted Cost (should be ~0),0.13
Weighted Investment Profit,"562,028.25"
Weighted Calculation Converged,Yes
