Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.25
Loan Term (months),132
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,132
Total Mortgage Interest,130444.12
Extraction Timestamp,20250727_223320
Monthly Income,"12,000.00"
Total Investment Amount,"384,055.19"
Total Investment Final Value,"569,321.22"
Total Investment Profit After Tax,"88,728.63"
Effective Annual Return After Tax,3.14%
Weighted Monthly Payment (30 years),"7,079.09"
Weighted Cost (should be ~0),0.40
Weighted Investment Profit,"199,945.21"
Weighted Calculation Converged,Yes
