Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.5
Loan Term (months),216
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,216
Total Mortgage Interest,528803.85
Extraction Timestamp,20250727_191950
Monthly Income,"12,000.00"
Total Investment Amount,"967,130.04"
Total Investment Final Value,"1,779,292.30"
Total Investment Profit After Tax,"410,154.47"
Effective Annual Return After Tax,2.99%
Weighted Monthly Payment (30 years),"8,184.66"
Weighted Cost (should be ~0),0.29
Weighted Investment Profit,"624,870.24"
Weighted Calculation Converged,Yes
