Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.0
Loan Term (months),264
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,758293.94
Extraction Timestamp,20250728_102315
Monthly Income,"12,000.00"
Total Investment Amount,"805,086.30"
Total Investment Final Value,"2,027,496.51"
Total Investment Profit After Tax,"648,253.74"
Effective Annual Return After Tax,3.75%
Weighted Monthly Payment (30 years),"10,416.62"
Weighted Cost (should be ~0),-0.45
Weighted Investment Profit,"1,362,913.26"
Weighted Calculation Converged,Yes
