Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.25
Loan Term (months),276
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,530673.09
Extraction Timestamp,20250727_171440
Monthly Income,"12,000.00"
Total Investment Amount,"1,656,566.63"
Total Investment Final Value,"3,893,343.93"
Total Investment Profit After Tax,"1,181,616.68"
Effective Annual Return After Tax,3.31%
Weighted Monthly Payment (30 years),"7,208.64"
Weighted Cost (should be ~0),-0.57
Weighted Investment Profit,"655,432.80"
Weighted Calculation Converged,Yes
