Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.0
Loan Term (months),108
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,108
Total Mortgage Interest,192072.34
Extraction Timestamp,20250727_191208
Monthly Income,"12,000.00"
Total Investment Amount,"32,285.01"
Total Investment Final Value,"36,561.40"
Total Investment Profit After Tax,"1,920.30"
Effective Annual Return After Tax,1.19%
Weighted Monthly Payment (30 years),"8,328.56"
Weighted Cost (should be ~0),-0.72
Weighted Investment Profit,"278,374.72"
Weighted Calculation Converged,Yes
