Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.25
Loan Term (months),180
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,180
Total Mortgage Interest,365106.11
Extraction Timestamp,20250727_191632
Monthly Income,"12,000.00"
Total Investment Amount,"580,572.09"
Total Investment Final Value,"1,002,140.78"
Total Investment Profit After Tax,"209,090.11"
Effective Annual Return After Tax,3.21%
Weighted Monthly Payment (30 years),"8,362.00"
Weighted Cost (should be ~0),-0.32
Weighted Investment Profit,"579,427.59"
Weighted Calculation Converged,Yes
